"File","Line","ClassFunction","GrannyTypeOrSymbol","Purpose","Category","MigrationD1X","ReferenceKind","Source"
"src/EterGrnLib/LODController.cpp","522","CGrannyLODController::UpdateLODLevel","CGrannyModelInstance","Actor LOD swapping and linked skeleton/Hair remap preservation","H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","m_dwLODAniFPS=CGrannyModelInstance::ANIFPS_MAX;"
"src/EterGrnLib/LODController.cpp","534","CGrannyLODController::UpdateTime","CGrannyLODController","Actor LOD swapping and linked skeleton/Hair remap preservation","E;H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","void CGrannyLODController::UpdateTime(float fElapsedTime)"
"src/EterGrnLib/LODController.cpp","563","CGrannyLODController::SetCurrentModelInstance","CGrannyLODController;CGrannyModelInstance","Actor LOD swapping and linked skeleton/Hair remap preservation","E;H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","void CGrannyLODController::SetCurrentModelInstance(CGrannyModelInstance * pgrnModelInstance)"
"src/EterGrnLib/LODController.cpp","579","CGrannyLODController::RefreshAttachedModelInstance","CGrannyLODController","Actor LOD swapping and linked skeleton/Hair remap preservation","E;H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","void CGrannyLODController::RefreshAttachedModelInstance()"
"src/EterGrnLib/LODController.cpp","588","CGrannyLODController::RefreshAttachedModelInstance","CGrannyModelInstance","Actor LOD swapping and linked skeleton/Hair remap preservation","E;H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","CGrannyModelInstance * pSrcInstance = rModelData.pkLODController->GetModelInstance();"
"src/EterGrnLib/LODController.cpp","591","CGrannyLODController::RefreshAttachedModelInstance","CGrannyLODController","Actor LOD swapping and linked skeleton/Hair remap preservation","E;H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","Tracenf(""CGrannyLODController::RefreshAttachedModelInstance : m_AttachedModelDataVector[%d]->pkLODController->GetModelIntance()==NULL"", i);"
"src/EterGrnLib/LODController.cpp","599","CGrannyLODController::UpdateSkeleton","CGrannyLODController","Actor LOD swapping and linked skeleton/Hair remap preservation","D;E;H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","void CGrannyLODController::UpdateSkeleton(const Math::Matrix * c_pWorldMatrix, float fElapsedTime)"
"src/EterGrnLib/LODController.cpp","605","CGrannyLODController::DeformAll","CGrannyLODController","Actor LOD swapping and linked skeleton/Hair remap preservation","E;G;H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","void CGrannyLODController::DeformAll(const Math::Matrix * c_pWorldMatrix)"
"src/EterGrnLib/LODController.cpp","607","CGrannyLODController::DeformAll","CGrannyModelInstance","Actor LOD swapping and linked skeleton/Hair remap preservation","H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","std::deque<CGrannyModelInstance *>::iterator i;"
"src/EterGrnLib/LODController.cpp","610","CGrannyLODController::DeformAll","CGrannyModelInstance","Actor LOD swapping and linked skeleton/Hair remap preservation","H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","CGrannyModelInstance* pkModelInst=(*i);"
"src/EterGrnLib/LODController.cpp","615","CGrannyLODController::DeformNoSkin","CGrannyLODController","Actor LOD swapping and linked skeleton/Hair remap preservation","E;G;H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","void CGrannyLODController::DeformNoSkin(const Math::Matrix * c_pWorldMatrix)"
"src/EterGrnLib/LODController.cpp","621","CGrannyLODController::Deform","CGrannyLODController","Actor LOD swapping and linked skeleton/Hair remap preservation","E;G;H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","void CGrannyLODController::Deform(const Math::Matrix * c_pWorldMatrix)"
"src/EterGrnLib/LODController.cpp","627","CGrannyLODController::RenderToShadowMap","CGrannyLODController","Actor LOD swapping and linked skeleton/Hair remap preservation","E;H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","void CGrannyLODController::RenderToShadowMap()"
"src/EterGrnLib/LODController.cpp","633","CGrannyLODController::RenderShadow","CGrannyLODController","Actor LOD swapping and linked skeleton/Hair remap preservation","E;H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","void CGrannyLODController::RenderShadow()"
"src/EterGrnLib/LODController.cpp","639","CGrannyLODController::ReloadTexture","CGrannyLODController","Actor LOD swapping and linked skeleton/Hair remap preservation","C;E;H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","void CGrannyLODController::ReloadTexture()"
"src/EterGrnLib/LODController.cpp","645","CGrannyLODController::GetBoundBox","CGrannyLODController","Actor LOD swapping and linked skeleton/Hair remap preservation","E;H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","void CGrannyLODController::GetBoundBox(Math::Vector3 * vtMin, Math::Vector3 * vtMax)"
"src/EterGrnLib/LODController.cpp","651","CGrannyLODController::Intersect","CGrannyLODController","Actor LOD swapping and linked skeleton/Hair remap preservation","E;H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","bool CGrannyLODController::Intersect(const Math::Matrix * c_pMatrix, float * u, float * v, float * t)"
"src/EterGrnLib/LODController.cpp","658","CGrannyLODController::SetLocalTime","CGrannyLODController","Actor LOD swapping and linked skeleton/Hair remap preservation","E;H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","void CGrannyLODController::SetLocalTime(float fLocalTime)"
"src/EterGrnLib/LODController.cpp","664","CGrannyLODController::ResetLocalTime","CGrannyLODController","Actor LOD swapping and linked skeleton/Hair remap preservation","E;H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","void CGrannyLODController::ResetLocalTime()"
"src/EterGrnLib/LODController.cpp","670","CGrannyLODController::SetMotionPointer","CGrannyLODController;CGrannyMotion","Actor LOD swapping and linked skeleton/Hair remap preservation","E;H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","void CGrannyLODController::SetMotionPointer(const CGrannyMotion * c_pMotion, float fBlendTime, int iLoopCount, float speedRatio)"
"src/EterGrnLib/LODController.cpp","676","CGrannyLODController::ChangeMotionPointer","CGrannyLODController;CGrannyMotion","Actor LOD swapping and linked skeleton/Hair remap preservation","E;H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","void CGrannyLODController::ChangeMotionPointer(const CGrannyMotion * c_pMotion, int iLoopCount, float speedRatio)"
"src/EterGrnLib/LODController.cpp","682","CGrannyLODController::SetMotionAtEnd","CGrannyLODController","Actor LOD swapping and linked skeleton/Hair remap preservation","E;H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","void CGrannyLODController::SetMotionAtEnd()"
"src/EterGrnLib/LODController.cpp","688","CGrannyLODController::isModelInstance","CGrannyLODController","Actor LOD swapping and linked skeleton/Hair remap preservation","E;H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","BOOL CGrannyLODController::isModelInstance()"
"src/EterGrnLib/LODController.cpp","696","CGrannyLODController::GetModelInstance","CGrannyLODController;CGrannyModelInstance","Actor LOD swapping and linked skeleton/Hair remap preservation","E;H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","CGrannyModelInstance * CGrannyLODController::GetModelInstance()"
"src/EterGrnLib/LODController.h","9","CGrannyLODController","CGrannyLODController","Actor LOD swapping and linked skeleton/Hair remap preservation","E;H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","class CGrannyLODController : public CGraphicBase"
"src/EterGrnLib/LODController.h","18","FSetLocalTime::operator","CGrannyLODController","Actor LOD swapping and linked skeleton/Hair remap preservation","E;H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","void operator() (CGrannyLODController * pController)"
"src/EterGrnLib/LODController.h","28","FUpdateTime::operator","CGrannyLODController","Actor LOD swapping and linked skeleton/Hair remap preservation","E;H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","void operator() (CGrannyLODController * pController)"
"src/EterGrnLib/LODController.h","40","FUpdateLODLevel::operator","CGrannyLODController","Actor LOD swapping and linked skeleton/Hair remap preservation","E;H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","void operator() (CGrannyLODController * pController)"
"src/EterGrnLib/LODController.h","49","FRenderWithOneTexture::operator","CGrannyLODController","Actor LOD swapping and linked skeleton/Hair remap preservation","E;H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","void operator() (CGrannyLODController * pController)"
"src/EterGrnLib/LODController.h","58","FBlendRenderWithOneTexture::operator","CGrannyLODController","Actor LOD swapping and linked skeleton/Hair remap preservation","E;H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","void operator() (CGrannyLODController * pController)"
"src/EterGrnLib/LODController.h","67","FRenderWithTwoTexture::operator","CGrannyLODController","Actor LOD swapping and linked skeleton/Hair remap preservation","E;H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","void operator() (CGrannyLODController * pController)"
"src/EterGrnLib/LODController.h","76","FBlendRenderWithTwoTexture::operator","CGrannyLODController","Actor LOD swapping and linked skeleton/Hair remap preservation","E;H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","void operator() (CGrannyLODController * pController)"
"src/EterGrnLib/LODController.h","85","FRenderToShadowMap::operator","CGrannyLODController","Actor LOD swapping and linked skeleton/Hair remap preservation","E;H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","void operator() (CGrannyLODController * pController)"
"src/EterGrnLib/LODController.h","94","FRenderShadow::operator","CGrannyLODController","Actor LOD swapping and linked skeleton/Hair remap preservation","E;H","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","void operator() (CGrannyLODController * pController)"
