"File","Line","Class","Function","API","Category","NormalClientReachability","DiligentAlternative","M11Action","CallChain"
"extern/include/d3d9.h","855","-","declaration/global","LPDIRECT3DSTATEBLOCK9","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","877","-","declaration/global","IDirect3DSwapChain9","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","879","-","DECLARE_INTERFACE_","IDirect3DSwapChain9","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","886","-","DECLARE_INTERFACE_","IDirect3DSwapChain9","F","comment or string literal only","n/a","Retain text; excluded from runtime API counts","no API execution"
"extern/include/d3d9.h","888","-","DECLARE_INTERFACE_","IDirect3DSurface9","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","889","-","DECLARE_INTERFACE_","GetBackBuffer","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","889","-","DECLARE_INTERFACE_","IDirect3DSurface9","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","892","-","DECLARE_INTERFACE_","IDirect3DDevice9","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","902","-","declaration/global","IDirect3DSwapChain9","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","902","-","declaration/global","LPDIRECT3DSWAPCHAIN9","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","910","-","declaration/global","GetBackBuffer","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","921","-","declaration/global","GetBackBuffer","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","931","-","declaration/global","IDirect3DResource9","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","933","-","DECLARE_INTERFACE_","IDirect3DResource9","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","940","-","DECLARE_INTERFACE_","IDirect3DResource9","F","comment or string literal only","n/a","Retain text; excluded from runtime API counts","no API execution"
"extern/include/d3d9.h","941","-","DECLARE_INTERFACE_","IDirect3DDevice9","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","951","-","declaration/global","IDirect3DResource9","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","951","-","declaration/global","LPDIRECT3DRESOURCE9","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","983","-","declaration/global","IDirect3DVertexDeclaration9","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","985","-","DECLARE_INTERFACE_","IDirect3DVertexDeclaration9","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","992","-","DECLARE_INTERFACE_","IDirect3DVertexDeclaration9","F","comment or string literal only","n/a","Retain text; excluded from runtime API counts","no API execution"
"extern/include/d3d9.h","993","-","DECLARE_INTERFACE_","IDirect3DDevice9","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","1001","-","declaration/global","IDirect3DVertexDeclaration9","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
"extern/include/d3d9.h","1001","-","declaration/global","LPDIRECT3DVERTEXDECLARATION9","E","SDK declaration / external library implementation, not client draw","Diligent API, or retained asset dependency","No SDK edit","external header; not a game call chain"
